Year,Month,Harbor name,Ship count,Weight
2016,9,포항,183,"3,542,724"
2016,9,마산,120,"2,274,419"
2016,9,삼천포,12,"561,575"
2016,9,옥포,8,"33,770"
2016,9,장승포,0,0
2016,9,진해,13,"112,354"
2016,9,통영,23,"14,355"
2016,9,고현,2,"2,814"
2016,9,하동,11,"639,179"
2016,9,울산,689,"15,122,216"
2016,9,제주,54,"4,418,288"
2016,9,서귀포,0,0
2016,9,기타,0,0
2016,10,부산,"1,607","48,747,953"
2016,10,인천,582,"13,597,727"
2016,10,평택.당진,454,"11,362,632"
2016,10,경인항,6,"26,832"
2016,10,동해.묵호,97,"1,098,537"
2016,10,삼척,8,"24,858"
2016,10,속초,4,"2,700"
2016,10,옥계,6,"76,546"
2016,10,호산,7,"587,374"
2016,10,대산,213,"5,560,394"
2016,10,보령,10,"495,291"
2016,10,태안,7,"408,707"
2016,10,군산,126,"2,448,392"
2016,10,장항,6,"15,550"
2016,10,목포,48,"1,592,681"
2016,10,완도,2,"1,439"
2016,10,여수,152,"4,623,747"
2016,10,광양,793,"25,164,219"
2016,10,포항,201,"3,733,717"
2016,10,마산,131,"2,557,663"
2016,10,삼천포,16,"631,518"
2016,10,옥포,10,"37,313"
2016,10,장승포,1,264
2016,10,진해,15,"109,063"
2016,10,통영,17,"9,394"
2016,10,고현,1,"1,550"
2016,10,하동,10,"623,536"
2016,10,울산,669,"14,870,737"
2016,10,제주,55,"4,186,704"
2016,10,서귀포,0,0
2016,10,기타,0,0
2016,11,부산,"1,649","50,205,563"
2016,11,인천,565,"12,803,665"
2016,11,평택.당진,429,"11,198,505"
2016,11,경인항,13,"62,870"
2016,11,동해.묵호,82,"993,883"
2016,11,삼척,7,"22,037"
2016,11,속초,4,"1,835"
2016,11,옥계,8,"139,884"
2016,11,호산,5,"426,721"
2016,11,대산,182,"5,352,618"
2016,11,보령,12,"720,797"
2016,11,태안,10,"562,512"
2016,11,군산,100,"1,894,439"
2016,11,장항,7,"21,953"
2016,11,목포,64,"1,988,387"
2016,11,완도,1,991
2016,11,여수,215,"6,087,085"
2016,11,광양,766,"23,618,751"
2016,11,포항,185,"3,494,190"
2016,11,마산,116,"2,201,654"
2016,11,삼천포,15,"669,948"
2016,11,옥포,6,"14,411"
2016,11,장승포,0,0
2016,11,진해,14,"133,042"
2016,11,통영,18,"8,734"
2016,11,고현,1,"1,407"
2016,11,하동,6,"353,461"
2016,11,울산,661,"14,122,489"
2016,11,제주,48,"3,432,622"
2016,11,서귀포,1,324
2016,11,기타,0,0
2016,12,부산,"1,626","48,850,769"
2016,12,인천,605,"13,884,140"
2016,12,평택.당진,416,"11,390,129"
2016,12,경인항,10,"34,379"
2016,12,동해.묵호,85,"1,342,619"
2016,12,삼척,10,"30,970"
2016,12,속초,8,"5,018"
2016,12,옥계,3,"36,995"
2016,12,호산,10,"701,980"
2016,12,대산,195,"5,079,655"
2016,12,보령,9,"493,777"
2016,12,태안,12,"632,044"
2016,12,군산,127,"2,631,658"
2016,12,장항,6,"16,409"
2016,12,목포,65,"2,131,077"
2016,12,완도,2,"1,484"
2016,12,여수,179,"5,578,735"
2016,12,광양,801,"24,279,903"
2016,12,포항,213,"4,192,191"
2016,12,마산,117,"2,670,956"
2016,12,삼천포,15,"863,364"
2016,12,옥포,7,"32,868"
2016,12,장승포,0,0
2016,12,진해,18,"131,037"
2016,12,통영,20,"10,753"
2016,12,고현,3,"11,461"
2016,12,하동,9,"708,211"
2016,12,울산,749,"15,682,814"
2016,12,제주,43,"3,121,959"
2016,12,서귀포,0,0
2016,12,기타,0,0
2017,1,부산,"1,620","49,548,730"
2017,1,인천,596,"14,160,262"
2017,1,평택.당진,421,"10,462,810"
2017,1,경인항,6,"27,837"
2017,1,동해.묵호,75,"933,551"
2017,1,삼척,9,"26,921"
2017,1,속초,1,666
2017,1,옥계,6,"76,757"
2017,1,호산,10,"716,648"
2017,1,대산,198,"4,818,213"
2017,1,보령,14,"920,342"
2017,1,태안,13,"770,280"
2017,1,군산,119,"2,616,593"
2017,1,장항,9,"31,743"
2017,1,목포,53,"1,555,174"
2017,1,완도,0,0
2017,1,여수,193,"7,174,450"
2017,1,광양,792,"25,251,263"
2017,1,포항,187,"3,778,616"
2017,1,마산,100,"2,354,368"
2017,1,삼천포,16,"893,267"
2017,1,옥포,4,"12,876"
2017,1,장승포,0,0
2017,1,진해,12,"92,667"
2017,1,통영,14,"8,847"
2017,1,고현,3,"68,021"
2017,1,하동,9,"564,979"
2017,1,울산,764,"15,996,348"
2017,1,제주,36,"3,065,642"
2017,1,서귀포,0,0
2017,1,기타,0,0
2017,2,부산,"1,465","45,023,880"
2017,2,인천,529,"12,111,541"
2017,2,평택.당진,395,"9,496,698"
2017,2,경인항,9,"42,313"
2017,2,동해.묵호,74,"1,124,828"
2017,2,삼척,9,"27,484"
2017,2,속초,4,"2,768"
2017,2,옥계,7,"74,301"
2017,2,호산,12,"913,065"
2017,2,대산,182,"4,572,932"
2017,2,보령,9,"523,598"
2017,2,태안,10,"600,853"
2017,2,군산,100,"2,198,848"
2017,2,장항,5,"18,717"
2017,2,목포,51,"1,761,318"
2017,2,완도,0,0
2017,2,여수,174,"5,635,443"
2017,2,광양,688,"20,794,978"
2017,2,포항,193,"3,280,669"
2017,2,마산,101,"2,242,498"
2017,2,삼천포,11,"589,918"
2017,2,옥포,2,"2,940"
2017,2,장승포,0,0
2017,2,진해,13,"163,044"
2017,2,통영,13,"11,343"
2017,2,고현,5,"83,969"
2017,2,하동,9,"591,816"
2017,2,울산,657,"13,819,823"
2017,2,제주,34,"2,499,605"
2017,2,서귀포,0,0
2017,2,기타,0,0
2017,3,부산,"1,731","52,934,250"
2017,3,인천,637,"13,692,242"
2017,3,평택.당진,450,"11,367,299"
2017,3,경인항,12,"53,727"
2017,3,동해.묵호,77,"963,261"
2017,3,삼척,12,"35,644"
2017,3,속초,6,"4,913"
2017,3,옥계,4,"62,735"
2017,3,호산,11,"713,560"
2017,3,대산,231,"5,623,801"
2017,3,보령,10,"765,064"
2017,3,태안,10,"585,466"
2017,3,군산,120,"2,311,216"
2017,3,장항,4,"13,324"
2017,3,목포,63,"2,244,013"
2017,3,완도,1,493
2017,3,여수,176,"4,791,797"
2017,3,광양,809,"25,510,605"
2017,3,포항,220,"3,858,086"
2017,3,마산,118,"2,600,445"
2017,3,삼천포,13,"479,282"
2017,3,옥포,7,"84,943"
2017,3,장승포,0,0
2017,3,진해,11,"80,531"
2017,3,통영,21,"23,910"
2017,3,고현,5,"39,644"
2017,3,하동,9,"568,622"
2017,3,울산,790,"15,766,848"
2017,3,제주,16,"1,245,788"
2017,3,서귀포,0,0
2017,3,기타,0,0
2017,4,부산,"1,699","51,145,645"
2017,4,인천,579,"12,663,244"
2017,4,평택.당진,427,"10,690,492"
2017,4,경인항,8,"37,431"
2017,4,동해.묵호,61,"721,966"
2017,4,삼척,11,"33,012"
2017,4,속초,8,"4,701"
2017,4,옥계,3,"68,526"
2017,4,호산,7,"545,538"
2017,4,대산,210,"4,646,298"
2017,4,보령,12,"877,296"
2017,4,태안,13,"659,849"
2017,4,군산,115,"2,857,270"
2017,4,장항,12,"39,870"
2017,4,목포,50,"1,574,906"
2017,4,완도,0,0
2017,4,여수,188,"4,819,802"
2017,4,광양,780,"24,007,172"
2017,4,포항,184,"3,539,083"
2017,4,마산,119,"2,673,250"
2017,4,삼천포,10,"422,086"
2017,4,옥포,3,"5,621"
2017,4,장승포,0,0
2017,4,진해,14,"108,101"
2017,4,통영,21,"15,843"
2017,4,고현,9,"84,077"
2017,4,하동,6,"399,421"
2017,4,울산,717,"15,689,655"
2017,4,제주,9,"462,300"
2017,4,서귀포,2,643
2017,4,기타,0,0
2017,5,부산,"1,746","50,851,857"
2017,5,인천,604,"12,654,745"
2017,5,평택.당진,443,"10,765,962"
2017,5,경인항,9,"46,777"
2017,5,동해.묵호,66,"623,139"
2017,5,삼척,7,"22,398"
2017,5,속초,14,"512,469"
2017,5,옥계,5,"72,691"
2017,5,호산,7,"533,548"
2017,5,대산,197,"4,594,943"
2017,5,보령,18,"1,197,344"
2017,5,태안,9,"525,842"
2017,5,군산,129,"2,370,964"
2017,5,장항,8,"26,654"
2017,5,목포,48,"1,496,847"
2017,5,완도,2,941
2017,5,여수,170,"3,743,030"
2017,5,광양,795,"23,874,915"
2017,5,포항,204,"3,285,008"
2017,5,마산,110,"2,666,452"
2017,5,삼천포,10,"509,808"
2017,5,옥포,7,"128,148"
2017,5,장승포,1,264
2017,5,진해,13,"97,492"
2017,5,통영,22,"14,818"
2017,5,고현,2,"11,370"
2017,5,하동,9,"598,656"
2017,5,울산,745,"16,700,465"
2017,5,제주,8,"534,481"
2017,5,서귀포,0,0
2017,5,기타,0,0
2017,6,부산,"1,635","50,393,556"
2017,6,인천,598,"13,191,649"
2017,6,평택.당진,432,"10,708,585"
2017,6,경인항,6,"30,985"
2017,6,동해.묵호,75,"966,011"
2017,6,삼척,5,"16,569"
2017,6,속초,4,"134,324"
2017,6,옥계,4,"69,889"
2017,6,호산,7,"517,809"
2017,6,대산,206,"4,783,005"
2017,6,보령,13,"826,358"
2017,6,태안,12,"714,793"
2017,6,군산,124,"2,557,587"
2017,6,장항,5,"18,347"
2017,6,목포,50,"1,699,294"
2017,6,완도,1,493
2017,6,여수,164,"3,845,697"
2017,6,광양,761,"24,265,856"
2017,6,포항,200,"3,142,861"
2017,6,마산,109,"2,146,964"
2017,6,삼천포,9,"240,309"
2017,6,옥포,3,"11,988"
2017,6,장승포,0,0
2017,6,진해,14,"130,218"
2017,6,통영,20,"18,736"
2017,6,고현,4,"13,275"
2017,6,하동,8,"623,344"
2017,6,울산,712,"14,666,795"
2017,6,제주,7,"400,862"
2017,6,서귀포,0,0
2017,6,기타,0,0
2017,7,부산,"1,731","51,355,903"
2017,7,인천,585,"12,640,894"
2017,7,평택.당진,411,"9,845,223"
2017,7,경인항,7,"32,924"
2017,7,동해.묵호,86,"1,063,272"
2017,7,삼척,3,"9,604"
2017,7,속초,5,"77,200"
2017,7,옥계,3,"91,403"
2017,7,호산,9,"635,240"
2017,7,대산,218,"4,990,120"
2017,7,보령,17,"1,102,141"
2017,7,태안,14,"714,689"
2017,7,군산,120,"2,608,032"
2017,7,장항,5,"9,186"
2017,7,목포,58,"1,913,497"
2017,7,완도,3,"1,434"
2017,7,여수,182,"5,344,950"
2017,7,광양,791,"24,796,665"
2017,7,포항,201,"4,334,564"
2017,7,마산,114,"2,679,132"
2017,7,삼천포,15,"383,513"
2017,7,옥포,8,"16,039"
2017,7,장승포,0,0
2017,7,진해,20,"131,207"
2017,7,통영,29,"20,948"
2017,7,고현,2,"21,100"
2017,7,하동,9,"529,198"
2017,7,울산,718,"16,451,466"
2017,7,제주,3,"201,496"
2017,7,서귀포,0,0
2017,7,기타,0,0
2017,8,부산,"1,676","49,185,348"
2017,8,인천,632,"13,041,616"
2017,8,평택.당진,428,"10,538,777"
2017,8,경인항,7,"33,926"
2017,8,동해.묵호,81,"1,176,744"
2017,8,삼척,3,"13,184"
2017,8,속초,3,"58,158"
2017,8,옥계,5,"130,210"
2017,8,호산,9,"694,399"
2017,8,대산,193,"4,581,353"
2017,8,보령,12,"804,551"
2017,8,태안,14,"848,731"
2017,8,군산,107,"2,118,022"
2017,8,장항,5,"13,258"
2017,8,목포,41,"1,195,319"
2017,8,완도,4,"13,592"
2017,8,여수,157,"4,563,744"
2017,8,광양,784,"24,379,130"
2017,8,포항,198,"3,604,564"
2017,8,마산,101,"2,245,981"
2017,8,삼천포,13,"722,186"
2017,8,옥포,3,"5,131"
2017,8,장승포,0,0
2017,8,진해,13,"131,333"
2017,8,통영,19,"9,895"
2017,8,고현,0,0
2017,8,하동,11,"721,000"
2017,8,울산,713,"15,338,251"
2017,8,제주,5,"395,531"
2017,8,서귀포,0,0
2017,8,기타,0,0
2017,9,부산,"1,614","49,925,829"
2017,9,인천,583,"13,220,163"
2017,9,평택.당진,399,"10,161,543"
2017,9,경인항,5,"22,711"
2017,9,동해.묵호,72,"887,337"
2017,9,삼척,2,"10,194"
2017,9,속초,8,"4,847"
2017,9,옥계,2,"62,555"
2017,9,호산,13,"874,060"
2017,9,대산,184,"4,355,662"
2017,9,보령,13,"775,143"
2017,9,태안,10,"545,918"
2017,9,군산,125,"3,143,105"
2017,9,장항,6,"17,364"
2017,9,목포,60,"1,954,088"
2017,9,완도,5,"21,689"
2017,9,여수,146,"3,869,067"
2017,9,광양,733,"22,574,829"
2017,9,포항,194,"3,759,156"
2017,9,마산,108,"2,337,593"
2017,9,삼천포,16,"637,813"
2017,9,옥포,3,"11,333"
2017,9,장승포,0,0
2017,9,진해,16,"147,728"
2017,9,통영,29,"21,415"
2017,9,고현,1,"37,938"
2017,9,하동,10,"618,220"
2017,9,울산,751,"16,413,295"
2017,9,제주,2,"171,645"
2017,9,서귀포,1,"168,666"
2017,9,기타,0,0
2017,10,부산,"1,529","47,898,107"
2017,10,인천,548,"12,166,413"
2017,10,평택.당진,405,"9,927,921"
2017,10,경인항,6,"32,719"
2017,10,동해.묵호,77,"915,571"
2017,10,삼척,2,"10,194"
2017,10,속초,9,"6,416"
2017,10,옥계,6,"130,400"
2017,10,호산,12,"949,305"
2017,10,대산,200,"5,045,269"
2017,10,보령,15,"1,073,982"
2017,10,태안,13,"690,064"
2017,10,군산,99,"2,805,016"
2017,10,장항,6,"16,235"
2017,10,목포,44,"1,373,035"
2017,10,완도,3,"1,434"
2017,10,여수,159,"4,617,375"
2017,10,광양,720,"21,708,568"
2017,10,포항,182,"3,742,689"
2017,10,마산,85,"2,085,448"
2017,10,삼천포,14,"583,365"
2017,10,옥포,3,"38,380"
2017,10,장승포,1,264
2017,10,진해,13,"114,879"
2017,10,통영,16,"9,170"
2017,10,고현,4,"47,426"
2017,10,하동,8,"584,922"
2017,10,울산,654,"14,407,384"
2017,10,제주,6,"289,527"
2017,10,서귀포,0,0
2017,10,기타,0,0
2017,11,부산,"1,599","48,611,196"
2017,11,인천,560,"12,517,159"
2017,11,평택.당진,400,"10,729,929"
2017,11,경인항,7,"38,366"
2017,11,동해.묵호,81,"916,365"
2017,11,삼척,3,"12,824"
2017,11,속초,10,"7,465"
2017,11,옥계,3,"35,658"
2017,11,호산,8,"682,567"
2017,11,대산,205,"5,171,320"
2017,11,보령,12,"724,657"
2017,11,태안,9,"535,389"
2017,11,군산,131,"3,267,853"
2017,11,장항,6,"21,905"
2017,11,목포,54,"1,817,357"
2017,11,완도,2,685
2017,11,여수,211,"6,248,402"
2017,11,광양,747,"22,548,782"
2017,11,포항,189,"3,984,486"
2017,11,마산,96,"2,319,845"
2017,11,삼천포,12,"372,968"
2017,11,옥포,2,"130,892"
2017,11,장승포,0,0
2017,11,진해,12,"107,552"
2017,11,통영,15,"10,644"
2017,11,고현,1,"15,840"
2017,11,하동,9,"530,241"
2017,11,울산,730,"15,813,917"
2017,11,제주,4,"283,700"
2017,11,서귀포,1,191
2017,11,기타,0,0
2017,12,부산,"1,627","50,046,551"
2017,12,인천,619,"14,431,499"
2017,12,평택.당진,399,"10,004,010"
2017,12,경인항,6,"29,493"
2017,12,동해.묵호,94,"952,161"
2017,12,삼척,2,"10,194"
2017,12,속초,8,"5,066"
2017,12,옥계,6,"106,519"
2017,12,호산,8,"625,974"
2017,12,대산,230,"5,706,830"
2017,12,보령,19,"1,233,480"
2017,12,태안,12,"666,219"
2017,12,군산,139,"3,249,753"
2017,12,장항,6,"15,526"
2017,12,목포,49,"1,617,582"
2017,12,완도,2,"1,982"
2017,12,여수,182,"5,446,000"
2017,12,광양,776,"23,095,746"
2017,12,포항,189,"3,804,087"
2017,12,마산,106,"2,628,601"
2017,12,삼천포,10,"493,274"
2017,12,옥포,6,"28,960"
2017,12,장승포,0,0
2017,12,진해,15,"218,659"
2017,12,통영,22,"11,832"
2017,12,고현,1,"14,538"
2017,12,하동,9,"636,385"
2017,12,울산,712,"14,776,753"
2017,12,제주,3,"7,061"
2017,12,서귀포,0,0
2017,12,기타,0,0
2018,1,부산,"1,596","49,644,358"
2018,1,인천,584,"14,527,730"
2018,1,평택.당진,386,"10,864,495"
2018,1,경인항,7,"39,906"
2018,1,동해.묵호,92,"1,021,156"
2018,1,삼척,1,"5,097"
2018,1,속초,6,"4,696"
2018,1,옥계,6,"90,455"
2018,1,호산,10,"672,191"
2018,1,대산,211,"5,050,310"
2018,1,보령,12,"785,377"
2018,1,태안,13,"706,471"
2018,1,군산,127,"3,075,736"
2018,1,장항,7,"23,402"
2018,1,목포,36,"1,383,859"
2018,1,완도,1,"1,541"
2018,1,여수,209,"5,767,399"
2018,1,광양,760,"24,847,915"
2018,1,포항,200,"3,834,498"
2018,1,마산,98,"2,441,927"
2018,1,삼천포,16,"681,571"
2018,1,옥포,4,"13,470"
2018,1,장승포,0,0
2018,1,진해,11,"81,240"
2018,1,통영,20,"9,093"
2018,1,고현,2,"74,188"
2018,1,하동,9,"619,858"
2018,1,울산,727,"15,854,671"
2018,1,제주,1,"1,767"
2018,1,서귀포,0,0
2018,1,기타,0,0
2018,2,부산,"1,434","44,600,251"
2018,2,인천,546,"12,662,120"
2018,2,평택.당진,373,"9,756,082"
2018,2,경인항,6,"26,687"
2018,2,동해.묵호,78,"1,000,187"
2018,2,삼척,1,"5,097"
2018,2,속초,4,"1,915"
2018,2,옥계,3,"50,674"
2018,2,호산,11,"707,888"
2018,2,대산,194,"5,148,101"
2018,2,보령,10,"744,226"
2018,2,태안,9,"494,464"
2018,2,군산,106,"2,514,914"
2018,2,장항,6,"17,624"
2018,2,목포,42,"1,437,663"
2018,2,완도,1,496
2018,2,여수,177,"5,481,240"
2018,2,광양,660,"19,606,869"
2018,2,포항,199,"3,572,503"
2018,2,마산,86,"2,263,410"
2018,2,삼천포,13,"572,391"
2018,2,옥포,3,"15,983"
2018,2,장승포,0,0
2018,2,진해,12,"61,381"
2018,2,통영,16,"10,299"
2018,2,고현,0,0
2018,2,하동,7,"485,552"
2018,2,울산,680,"14,431,897"
2018,2,제주,1,"1,997"
2018,2,서귀포,0,0
2018,2,기타,0,0
2018,3,부산,"1,536","49,729,285"
2018,3,인천,609,"13,808,983"
2018,3,평택.당진,406,"11,020,532"
2018,3,경인항,8,"35,263"
2018,3,동해.묵호,77,"1,120,175"
2018,3,삼척,2,"10,194"
2018,3,속초,11,"5,990"
2018,3,옥계,2,"65,611"
2018,3,호산,12,"957,055"
2018,3,대산,201,"5,705,174"
2018,3,보령,11,"797,350"
2018,3,태안,15,"881,751"
2018,3,군산,120,"2,321,534"
2018,3,장항,8,"20,821"
2018,3,목포,59,"2,149,407"
2018,3,완도,1,493
2018,3,여수,184,"4,635,157"
2018,3,광양,716,"22,891,483"
2018,3,포항,195,"3,884,965"
2018,3,마산,109,"2,671,561"
2018,3,삼천포,11,"454,169"
2018,3,옥포,5,"16,833"
2018,3,장승포,0,0
2018,3,진해,7,"59,183"
2018,3,통영,28,"19,680"
2018,3,고현,0,0
2018,3,하동,9,"547,032"
2018,3,울산,725,"14,600,339"
2018,3,제주,4,"125,491"
2018,3,서귀포,0,0
2018,3,기타,0,0
2018,4,부산,"1,648","50,820,339"
2018,4,인천,571,"12,758,951"
2018,4,평택.당진,405,"9,828,306"
2018,4,경인항,8,"35,913"
2018,4,동해.묵호,82,"870,644"
2018,4,삼척,4,"14,694"
2018,4,속초,8,"5,398"
2018,4,옥계,2,"62,429"
2018,4,호산,14,"926,619"
2018,4,대산,199,"5,072,775"
2018,4,보령,16,"1,094,244"
2018,4,태안,18,"957,088"
2018,4,군산,115,"2,525,052"
2018,4,장항,4,"9,018"
2018,4,목포,49,"1,742,229"
2018,4,완도,1,998
2018,4,여수,175,"4,100,805"
2018,4,광양,737,"23,352,414"
2018,4,포항,197,"3,986,512"
2018,4,마산,103,"2,473,182"
2018,4,삼천포,8,"401,993"
2018,4,옥포,3,"6,395"
2018,4,장승포,0,0
2018,4,진해,11,"232,819"
2018,4,통영,27,"16,989"
2018,4,고현,0,0
2018,4,하동,9,"548,243"
2018,4,울산,695,"14,006,969"
2018,4,제주,8,"335,807"
2018,4,서귀포,0,0
2018,4,기타,0,0
2018,5,부산,"1,692","53,004,150"
2018,5,인천,569,"12,355,369"
2018,5,평택.당진,413,"10,066,757"
2018,5,경인항,10,"43,266"
2018,5,동해.묵호,70,"980,144"
2018,5,삼척,2,"6,398"
2018,5,속초,11,"120,519"
2018,5,옥계,4,"93,428"
2018,5,호산,12,"851,883"
2018,5,대산,202,"5,577,683"
2018,5,보령,14,"985,563"
2018,5,태안,11,"700,717"
2018,5,군산,130,"2,638,283"
2018,5,장항,8,"22,830"
2018,5,목포,57,"1,710,330"
2018,5,완도,1,"3,032"
2018,5,여수,169,"4,133,955"
2018,5,광양,764,"25,023,248"
2018,5,포항,194,"4,249,861"
2018,5,마산,105,"2,288,143"
2018,5,삼천포,8,"283,894"
2018,5,옥포,5,"18,526"
2018,5,장승포,1,264
2018,5,진해,14,"98,152"
2018,5,통영,28,"21,593"
2018,5,고현,1,"1,542"
2018,5,하동,5,"359,852"
2018,5,울산,736,"15,882,204"
2018,5,제주,3,"60,794"
2018,5,서귀포,0,0
2018,5,기타,0,0
2018,6,부산,"1,643","52,651,905"
2018,6,인천,582,"12,813,879"
2018,6,평택.당진,398,"10,398,135"
2018,6,경인항,6,"31,581"
2018,6,동해.묵호,79,"1,121,403"
2018,6,삼척,5,"17,893"
2018,6,속초,5,"3,592"
2018,6,옥계,4,"92,290"
2018,6,호산,12,"868,662"
2018,6,대산,204,"4,936,618"
2018,6,보령,13,"972,817"
2018,6,태안,11,"663,675"
2018,6,군산,112,"2,262,883"
2018,6,장항,4,"15,519"
2018,6,목포,45,"1,432,555"
2018,6,완도,2,"57,184"
2018,6,여수,168,"5,057,066"
2018,6,광양,737,"23,232,350"
2018,6,포항,171,"3,490,513"
2018,6,마산,105,"2,363,228"
2018,6,삼천포,9,"372,137"
2018,6,옥포,6,"18,150"
2018,6,장승포,0,0
2018,6,진해,8,"47,900"
2018,6,통영,25,"13,414"
2018,6,고현,0,0
2018,6,하동,10,"635,156"
2018,6,울산,698,"15,396,478"
2018,6,제주,7,"295,134"
2018,6,서귀포,0,0
2018,6,기타,0,0
2018,7,부산,"1,620","51,025,543"
2018,7,인천,552,"12,756,620"
2018,7,평택.당진,392,"10,170,421"
2018,7,경인항,7,"37,079"
2018,7,동해.묵호,82,"975,927"
2018,7,삼척,6,"26,786"
2018,7,속초,3,"57,851"
2018,7,옥계,5,"60,177"
2018,7,호산,16,"1,151,964"
2018,7,대산,199,"5,696,799"
2018,7,보령,18,"1,242,218"
2018,7,태안,13,"710,352"
2018,7,군산,112,"2,221,396"
2018,7,장항,6,"21,518"
2018,7,목포,43,"1,558,470"
2018,7,완도,2,"29,040"
2018,7,여수,181,"5,229,662"
2018,7,광양,759,"25,261,403"
2018,7,포항,168,"3,656,944"
2018,7,마산,96,"2,175,654"
2018,7,삼천포,15,"488,202"
2018,7,옥포,7,"32,661"
2018,7,장승포,0,0
2018,7,진해,9,"47,073"
2018,7,통영,29,"19,879"
2018,7,고현,1,"14,122"
2018,7,하동,10,"750,978"
2018,7,울산,700,"15,905,773"
2018,7,제주,3,"117,823"
2018,7,서귀포,0,0
2018,7,기타,0,0
2018,8,부산,"1,627","51,389,450"
2018,8,인천,559,"12,294,446"
2018,8,평택.당진,382,"10,153,370"
2018,8,경인항,6,"27,844"
2018,8,동해.묵호,79,"1,050,917"
2018,8,삼척,4,"18,322"
2018,8,속초,3,"3,006"
2018,8,옥계,5,"110,619"
2018,8,호산,10,"663,504"
2018,8,대산,178,"4,212,580"
2018,8,보령,16,"1,064,672"
2018,8,태안,10,"521,504"
2018,8,군산,108,"2,183,692"
2018,8,장항,5,"12,038"
2018,8,목포,53,"1,741,448"
2018,8,완도,0,0
2018,8,여수,184,"5,334,113"
2018,8,광양,718,"23,179,819"
2018,8,포항,177,"3,895,022"
2018,8,마산,93,"2,058,244"
2018,8,삼천포,12,"622,237"
2018,8,옥포,6,"141,189"
2018,8,장승포,0,0
2018,8,진해,15,"127,722"
2018,8,통영,30,"15,331"
2018,8,고현,1,"9,968"
2018,8,하동,9,"580,939"
2018,8,울산,693,"15,853,873"
2018,8,제주,4,"136,845"
2018,8,서귀포,0,0
2018,8,기타,0,0
2018,9,부산,"1,570","50,651,273"
2018,9,인천,519,"12,566,690"
2018,9,평택.당진,387,"10,659,661"
2018,9,경인항,5,"21,834"
2018,9,동해.묵호,87,"1,074,350"
2018,9,삼척,4,"16,424"
2018,9,속초,7,"106,608"
2018,9,옥계,9,"105,014"
2018,9,호산,13,"1,184,172"
2018,9,대산,176,"4,703,120"
2018,9,보령,14,"1,030,670"
2018,9,태안,14,"837,478"
2018,9,군산,110,"2,459,953"
2018,9,장항,2,"6,357"
2018,9,목포,38,"1,289,989"
2018,9,완도,2,896
2018,9,여수,167,"4,242,961"
2018,9,광양,705,"22,382,540"
2018,9,포항,161,"3,680,836"
2018,9,마산,98,"2,468,396"
2018,9,삼천포,13,"436,209"
2018,9,옥포,8,"18,876"
2018,9,장승포,0,0
2018,9,진해,9,"73,906"
2018,9,통영,33,"19,336"
2018,9,고현,1,"8,255"
2018,9,하동,12,"775,477"
2018,9,울산,683,"14,720,374"
2018,9,제주,5,"127,782"
2018,9,서귀포,0,0
2018,9,기타,0,0
2018,10,부산,"1,619","50,804,879"
2018,10,인천,582,"13,501,922"
2018,10,평택.당진,387,"10,816,628"
2018,10,경인항,6,"23,112"
2018,10,동해.묵호,101,"1,310,871"
2018,10,삼척,2,"8,128"
2018,10,속초,5,"3,653"
2018,10,옥계,11,"193,706"
2018,10,호산,11,"892,589"
2018,10,대산,189,"5,248,098"
2018,10,보령,13,"975,612"
2018,10,태안,8,"496,599"
2018,10,군산,113,"2,355,793"
2018,10,장항,6,"14,168"
2018,10,목포,59,"1,941,430"
2018,10,완도,1,493
2018,10,여수,159,"4,248,851"
2018,10,광양,738,"24,189,726"
2018,10,포항,183,"4,148,833"
2018,10,마산,104,"2,690,517"
2018,10,삼천포,6,"188,380"
2018,10,옥포,4,"11,748"
2018,10,장승포,0,0
2018,10,진해,18,"101,724"
2018,10,통영,27,"16,468"
2018,10,고현,1,"13,058"
2018,10,하동,5,"391,068"
2018,10,울산,730,"17,309,572"
2018,10,제주,8,"322,160"
2018,10,서귀포,0,0
2018,10,기타,0,0
2018,11,부산,"1,618","52,393,511"
2018,11,인천,588,"13,378,499"
2018,11,평택.당진,358,"10,467,807"
2018,11,경인항,11,"30,367"
2018,11,동해.묵호,85,"1,014,365"
2018,11,삼척,4,"17,457"
2018,11,속초,9,"6,072"
2018,11,옥계,9,"112,820"
2018,11,호산,15,"955,771"
2018,11,대산,200,"5,822,236"
2018,11,보령,15,"1,192,529"
2018,11,태안,10,"611,105"
2018,11,군산,105,"2,439,225"
2018,11,장항,6,"17,734"
2018,11,목포,47,"1,610,300"
2018,11,완도,0,0
2018,11,여수,176,"5,338,254"
2018,11,광양,709,"23,617,448"
2018,11,포항,171,"4,038,246"
2018,11,마산,103,"2,525,583"
2018,11,삼천포,8,"272,372"
2018,11,옥포,7,"53,272"
2018,11,장승포,0,0
2018,11,진해,6,"53,590"
2018,11,통영,19,"12,511"
2018,11,고현,0,0
2018,11,하동,6,"445,367"
2018,11,울산,726,"15,232,878"
2018,11,제주,3,"148,723"
2018,11,서귀포,0,0
2018,11,기타,0,0
2018,12,부산,"1,582","51,926,993"
2018,12,인천,573,"14,238,168"
2018,12,평택.당진,399,"10,936,550"
2018,12,경인항,18,"44,664"
2018,12,동해.묵호,91,"1,171,847"
2018,12,삼척,2,"8,128"
2018,12,속초,17,"9,887"
2018,12,옥계,9,"89,688"
2018,12,호산,13,"931,368"
