,Ship Company,Enter Time,Out Time,Duration days,Duration hours,Total duration(Hours),Day difference
260,DJS,2013-06-10 21:50:00,2013-06-11 03:00:00,1,18:50:00,42,-1 days +18:50:00
261,SKR,2013-06-11 05:30:00,2013-06-11 11:00:00,1,18:30:00,42,-1 days +18:30:00
262,SKR,2013-06-13 09:00:00,2013-06-13 11:00:00,1,22:00:00,46,-1 days +22:00:00
263,SKR,2013-06-13 19:40:00,2013-06-13 22:00:00,1,21:40:00,45,-1 days +21:40:00
264,DJS,2013-06-14 04:00:00,2013-06-14 12:00:00,1,16:00:00,40,-1 days +16:00:00
265,SKR,2013-06-14 05:30:00,2013-06-14 08:00:00,1,21:30:00,45,-1 days +21:30:00
266,SKR,2013-06-15 12:45:00,2013-06-15 15:00:00,1,21:45:00,45,-1 days +21:45:00
267,PCL,2013-06-16 15:30:00,2013-06-16 20:00:00,1,19:30:00,43,-1 days +19:30:00
268,DJS,2013-06-17 20:00:00,2013-06-18 02:00:00,1,18:00:00,42,-1 days +18:00:00
269,SKR,2013-06-18 05:10:00,2013-06-18 09:00:00,1,20:10:00,44,-1 days +20:10:00
270,SKR,2013-06-20 09:05:00,2013-06-20 12:00:00,1,21:05:00,45,-1 days +21:05:00
271,SKR,2013-06-20 18:00:00,2013-06-20 21:00:00,1,21:00:00,45,-1 days +21:00:00
272,SKR,2013-06-21 01:00:00,2013-06-21 04:00:00,1,21:00:00,45,-1 days +21:00:00
273,DJS,2013-06-21 04:00:00,2013-06-21 10:00:00,1,18:00:00,42,-1 days +18:00:00
274,SKR,2013-06-22 13:10:00,2013-06-22 15:00:00,1,22:10:00,46,-1 days +22:10:00
275,DJS,2013-06-25 01:40:00,2013-06-25 08:00:00,1,17:40:00,41,-1 days +17:40:00
276,SKR,2013-06-25 05:30:00,2013-06-25 15:00:00,1,14:30:00,38,-1 days +14:30:00
277,SKR,2013-06-27 06:00:00,2013-06-27 10:00:00,1,20:00:00,44,-1 days +20:00:00
278,SKR,2013-06-27 19:00:00,2013-06-27 22:00:00,1,21:00:00,45,-1 days +21:00:00
279,SKR,2013-06-28 01:50:00,2013-06-28 04:00:00,1,21:50:00,45,-1 days +21:50:00
280,DJS,2013-06-28 04:30:00,2013-06-28 10:00:00,1,18:30:00,42,-1 days +18:30:00
281,SKR,2013-06-29 13:10:00,2013-06-29 15:00:00,1,22:10:00,46,-1 days +22:10:00
282,DJS,2013-07-01 20:20:00,2013-07-02 02:00:00,1,18:20:00,42,-1 days +18:20:00
283,SKR,2013-07-02 07:00:00,2013-07-02 10:00:00,1,21:00:00,45,-1 days +21:00:00
284,SKR,2013-07-04 06:00:00,2013-07-04 10:00:00,1,20:00:00,44,-1 days +20:00:00
285,SKR,2013-07-04 15:40:00,2013-07-04 21:00:00,1,18:40:00,42,-1 days +18:40:00
286,DJS,2013-07-05 20:00:00,2013-07-06 01:00:00,1,19:00:00,43,-1 days +19:00:00
287,SKR,2013-07-06 21:00:00,2013-07-07 06:00:00,1,15:00:00,39,-1 days +15:00:00
288,DJS,2013-07-09 01:42:00,2013-07-09 05:00:00,1,20:42:00,44,-1 days +20:42:00
289,SKR,2013-07-09 10:00:00,2013-07-09 14:00:00,1,20:00:00,44,-1 days +20:00:00
290,SKR,2013-07-11 07:45:00,2013-07-11 14:00:00,1,17:45:00,41,-1 days +17:45:00
291,SKR,2013-07-11 19:00:00,2013-07-11 22:00:00,1,21:00:00,45,-1 days +21:00:00
292,SKR,2013-07-12 03:00:00,2013-07-12 06:00:00,1,21:00:00,45,-1 days +21:00:00
293,DJS,2013-07-12 04:00:00,2013-07-12 08:00:00,1,20:00:00,44,-1 days +20:00:00
294,SKR,2013-07-13 10:30:00,2013-07-13 13:59:00,1,20:31:00,44,-1 days +20:31:00
295,DJS,2013-07-16 00:10:00,2013-07-16 04:00:00,1,20:10:00,44,-1 days +20:10:00
296,SKR,2013-07-16 06:00:00,2013-07-16 09:00:00,1,21:00:00,45,-1 days +21:00:00
297,SKR,2013-07-18 06:00:00,2013-07-18 12:00:00,1,18:00:00,42,-1 days +18:00:00
298,SKR,2013-07-18 16:18:00,2013-07-18 20:00:00,1,20:18:00,44,-1 days +20:18:00
299,DJS,2013-07-19 04:20:00,2013-07-19 08:00:00,1,20:20:00,44,-1 days +20:20:00
300,SKR,2013-07-19 06:00:00,2013-07-19 07:59:00,1,22:01:00,46,-1 days +22:01:00
301,SKR,2013-07-20 15:24:00,2013-07-20 18:00:00,1,21:24:00,45,-1 days +21:24:00
302,DJS,2013-07-22 21:45:00,2013-07-23 04:00:00,1,17:45:00,41,-1 days +17:45:00
303,SKR,2013-07-23 04:20:00,2013-07-23 06:00:00,1,22:20:00,46,-1 days +22:20:00
304,SKR,2013-07-25 06:30:00,2013-07-25 12:00:00,1,18:30:00,42,-1 days +18:30:00
305,SKR,2013-07-25 21:50:00,2013-07-26 00:00:00,1,21:50:00,45,-1 days +21:50:00
306,SKR,2013-07-26 02:00:00,2013-07-26 04:00:00,1,22:00:00,46,-1 days +22:00:00
307,DJS,2013-07-26 03:00:00,2013-07-26 09:00:00,1,18:00:00,42,-1 days +18:00:00
308,SKR,2013-07-28 00:00:00,2013-07-28 04:00:00,1,20:00:00,44,-1 days +20:00:00
309,DJS,2013-07-30 00:10:00,2013-07-30 04:00:00,1,20:10:00,44,-1 days +20:10:00
310,SKR,2013-07-30 09:40:00,2013-07-30 11:00:00,1,22:40:00,46,-1 days +22:40:00
311,SKR,2013-08-01 10:00:00,2013-08-01 12:00:00,1,22:00:00,46,-1 days +22:00:00
312,SKR,2013-08-01 16:30:00,2013-08-02 00:00:00,1,16:30:00,40,-1 days +16:30:00
313,DJS,2013-08-02 06:30:00,2013-08-02 11:00:00,1,19:30:00,43,-1 days +19:30:00
314,SKR,2013-08-03 09:42:00,2013-08-03 12:01:00,1,21:41:00,45,-1 days +21:41:00
315,DJS,2013-08-06 02:10:00,2013-08-06 06:30:00,1,19:40:00,43,-1 days +19:40:00
316,SKR,2013-08-06 18:15:00,2013-08-06 21:00:00,1,21:15:00,45,-1 days +21:15:00
317,SKR,2013-08-08 10:00:00,2013-08-08 13:00:00,1,21:00:00,45,-1 days +21:00:00
318,SKR,2013-08-08 15:00:00,2013-08-08 22:00:00,1,17:00:00,41,-1 days +17:00:00
319,SKR,2013-08-09 02:10:00,2013-08-09 03:00:00,1,23:10:00,47,-1 days +23:10:00
320,DJS,2013-08-09 05:40:00,2013-08-09 08:00:00,1,21:40:00,45,-1 days +21:40:00
321,SKR,2013-08-10 14:30:00,2013-08-10 18:00:00,1,20:30:00,44,-1 days +20:30:00
322,DJS,2013-08-11 01:50:00,2013-08-11 04:00:00,1,21:50:00,45,-1 days +21:50:00
323,SKR,2013-08-13 05:40:00,2013-08-13 08:00:00,1,21:40:00,45,-1 days +21:40:00
324,SKR,2013-08-15 12:30:00,2013-08-15 15:00:00,1,21:30:00,45,-1 days +21:30:00
325,SKR,2013-08-15 18:30:00,2013-08-16 00:00:00,1,18:30:00,42,-1 days +18:30:00
326,SKR,2013-08-16 01:35:00,2013-08-16 06:00:00,1,19:35:00,43,-1 days +19:35:00
327,SKR,2013-08-17 10:00:00,2013-08-17 15:00:00,1,19:00:00,43,-1 days +19:00:00
328,DJS,2013-08-18 07:00:00,2013-08-18 12:00:00,1,19:00:00,43,-1 days +19:00:00
329,SKR,2013-08-20 10:00:00,2013-08-20 12:30:00,1,21:30:00,45,-1 days +21:30:00
330,SKR,2013-08-22 08:00:00,2013-08-22 10:00:00,1,22:00:00,46,-1 days +22:00:00
331,DJS,2013-08-22 17:00:00,2013-08-22 23:00:00,1,18:00:00,42,-1 days +18:00:00
332,SKR,2013-08-22 18:00:00,2013-08-22 23:00:00,1,19:00:00,43,-1 days +19:00:00
333,DJS,2013-08-23 06:00:00,2013-08-23 11:00:00,1,19:00:00,43,-1 days +19:00:00
334,SKR,2013-08-24 10:15:00,2013-08-24 14:00:00,1,20:15:00,44,-1 days +20:15:00
335,DJS,2013-08-26 18:18:00,2013-08-26 20:00:00,1,22:18:00,46,-1 days +22:18:00
336,SKR,2013-08-27 09:00:00,2013-08-27 12:00:00,1,21:00:00,45,-1 days +21:00:00
337,SKR,2013-08-29 07:00:00,2013-08-29 12:00:00,1,19:00:00,43,-1 days +19:00:00
338,SKR,2013-08-29 16:30:00,2013-08-29 20:00:00,1,20:30:00,44,-1 days +20:30:00
339,DJS,2013-08-30 04:10:00,2013-08-30 10:00:00,1,18:10:00,42,-1 days +18:10:00
340,SKR,2013-08-31 14:00:00,2013-08-31 17:00:00,1,21:00:00,45,-1 days +21:00:00
341,DJS,2013-09-02 20:00:00,2013-09-03 00:00:00,1,20:00:00,44,-1 days +20:00:00
342,SKR,2013-09-03 19:30:00,2013-09-03 23:00:00,1,20:30:00,44,-1 days +20:30:00
343,SKR,2013-09-05 07:00:00,2013-09-05 10:00:00,1,21:00:00,45,-1 days +21:00:00
344,SKR,2013-09-05 20:30:00,2013-09-06 00:01:00,1,20:29:00,44,-1 days +20:29:00
345,SKR,2013-09-07 20:00:00,2013-09-08 02:00:00,1,18:00:00,42,-1 days +18:00:00
346,DJS,2013-09-10 03:40:00,2013-09-10 08:00:00,1,19:40:00,43,-1 days +19:40:00
347,SKR,2013-09-10 17:40:00,2013-09-10 20:00:00,1,21:40:00,45,-1 days +21:40:00
348,SKR,2013-09-12 07:00:00,2013-09-12 12:00:00,1,19:00:00,43,-1 days +19:00:00
349,SKR,2013-09-13 02:00:00,2013-09-13 03:00:00,1,23:00:00,47,-1 days +23:00:00
350,DJS,2013-09-13 03:30:00,2013-09-13 10:00:00,1,17:30:00,41,-1 days +17:30:00
351,SKR,2013-09-13 14:36:00,2013-09-13 18:00:00,1,20:36:00,44,-1 days +20:36:00
352,SKR,2013-09-15 17:30:00,2013-09-15 20:00:00,1,21:30:00,45,-1 days +21:30:00
353,DJS,2013-09-16 16:00:00,2013-09-17 02:00:00,1,14:00:00,38,-1 days +14:00:00
354,SKR,2013-09-18 12:20:00,2013-09-18 18:00:00,1,18:20:00,42,-1 days +18:20:00
355,DJS,2013-09-20 02:00:00,2013-09-20 12:00:00,1,14:00:00,38,-1 days +14:00:00
356,SKR,2013-09-21 10:20:00,2013-09-21 16:00:00,1,18:20:00,42,-1 days +18:20:00
357,DJS,2013-09-24 01:40:00,2013-09-24 04:00:00,1,21:40:00,45,-1 days +21:40:00
358,SKR,2013-09-24 06:30:00,2013-09-24 10:00:00,1,20:30:00,44,-1 days +20:30:00
359,SKR,2013-09-26 06:00:00,2013-09-26 10:00:00,1,20:00:00,44,-1 days +20:00:00
360,SKR,2013-09-27 03:00:00,2013-09-27 08:00:00,1,19:00:00,43,-1 days +19:00:00
361,DJS,2013-09-27 05:00:00,2013-09-27 14:00:00,1,15:00:00,39,-1 days +15:00:00
362,DJS,2013-09-29 04:00:00,2013-09-29 16:00:00,1,12:00:00,36,-1 days +12:00:00
363,SKR,2013-09-29 08:10:00,2013-09-29 12:00:00,1,20:10:00,44,-1 days +20:10:00
364,SKR,2013-10-01 11:00:00,2013-10-01 13:00:00,1,22:00:00,46,-1 days +22:00:00
365,SKR,2013-10-03 06:40:00,2013-10-03 12:00:00,1,18:40:00,42,-1 days +18:40:00
366,DJS,2013-10-04 05:20:00,2013-10-04 10:00:00,1,19:20:00,43,-1 days +19:20:00
367,DJS,2013-10-06 01:00:00,2013-10-06 07:00:00,1,18:00:00,42,-1 days +18:00:00
368,SKR,2013-10-06 23:40:00,2013-10-07 04:00:00,1,19:40:00,43,-1 days +19:40:00
369,SKR,2013-10-09 21:00:00,2013-10-10 00:00:00,1,21:00:00,45,-1 days +21:00:00
370,SKR,2013-10-10 17:42:00,2013-10-10 22:00:00,1,19:42:00,43,-1 days +19:42:00
371,DJS,2013-10-11 09:06:00,2013-10-11 14:00:00,1,19:06:00,43,-1 days +19:06:00
372,DJS,2013-10-14 15:40:00,2013-10-15 00:00:00,1,15:40:00,39,-1 days +15:40:00
373,SKR,2013-10-15 22:06:00,2013-10-16 00:00:00,1,22:06:00,46,-1 days +22:06:00
374,SKR,2013-10-17 17:00:00,2013-10-17 22:00:00,1,19:00:00,43,-1 days +19:00:00
375,DJS,2013-10-19 14:30:00,2013-10-19 19:10:00,1,19:20:00,43,-1 days +19:20:00
376,SKR,2013-10-21 03:00:00,2013-10-21 05:00:00,1,22:00:00,46,-1 days +22:00:00
377,DJS,2013-10-21 20:10:00,2013-10-22 01:00:00,1,19:10:00,43,-1 days +19:10:00
378,SKR,2013-10-23 19:30:00,2013-10-23 22:00:00,1,21:30:00,45,-1 days +21:30:00
379,SKR,2013-10-24 09:00:00,2013-10-24 12:00:00,1,21:00:00,45,-1 days +21:00:00
380,SKR,2013-10-24 16:00:00,2013-10-24 20:00:00,1,20:00:00,44,-1 days +20:00:00
381,DJS,2013-10-25 06:05:00,2013-10-25 11:00:00,1,19:05:00,43,-1 days +19:05:00
382,SKR,2013-10-26 17:30:00,2013-10-26 22:00:00,1,19:30:00,43,-1 days +19:30:00
383,DJS,2013-10-27 14:00:00,2013-10-27 17:00:00,1,21:00:00,45,-1 days +21:00:00
384,SKR,2013-10-29 17:50:00,2013-10-29 21:00:00,1,20:50:00,44,-1 days +20:50:00
385,SKR,2013-10-31 07:20:00,2013-10-31 11:00:00,1,20:20:00,44,-1 days +20:20:00
386,SKR,2013-10-31 17:40:00,2013-10-31 21:00:00,1,20:40:00,44,-1 days +20:40:00
387,DJS,2013-11-01 04:00:00,2013-11-01 10:00:00,1,18:00:00,42,-1 days +18:00:00
388,SKR,2013-11-02 12:10:00,2013-11-02 15:59:00,1,20:11:00,44,-1 days +20:11:00
389,SKR,2013-11-03 12:10:00,2013-11-03 15:00:00,1,21:10:00,45,-1 days +21:10:00
390,DJS,2013-11-03 19:40:00,2013-11-04 04:00:00,1,15:40:00,39,-1 days +15:40:00
391,SKR,2013-11-07 06:00:00,2013-11-07 09:00:00,1,21:00:00,45,-1 days +21:00:00
392,SKR,2013-11-07 18:00:00,2013-11-07 21:00:00,1,21:00:00,45,-1 days +21:00:00
393,SKR,2013-11-08 03:00:00,2013-11-08 05:00:00,1,22:00:00,46,-1 days +22:00:00
394,DJS,2013-11-08 04:30:00,2013-11-08 10:00:00,1,18:30:00,42,-1 days +18:30:00
395,SKR,2013-11-09 18:10:00,2013-11-09 22:00:00,1,20:10:00,44,-1 days +20:10:00
396,DJS,2013-11-10 01:40:00,2013-11-10 10:00:00,1,15:40:00,39,-1 days +15:40:00
397,SKR,2013-11-12 13:30:00,2013-11-12 17:00:00,1,20:30:00,44,-1 days +20:30:00
398,SKR,2013-11-14 11:00:00,2013-11-14 14:00:00,1,21:00:00,45,-1 days +21:00:00
399,SKR,2013-11-14 16:40:00,2013-11-14 20:00:00,1,20:40:00,44,-1 days +20:40:00
400,DJS,2013-11-15 04:00:00,2013-11-15 09:00:00,1,19:00:00,43,-1 days +19:00:00
401,SKR,2013-11-16 20:00:00,2013-11-17 00:00:00,1,20:00:00,44,-1 days +20:00:00
402,DJS,2013-11-17 04:00:00,2013-11-17 09:00:00,1,19:00:00,43,-1 days +19:00:00
403,SKR,2013-11-19 12:20:00,2013-11-19 16:00:00,1,20:20:00,44,-1 days +20:20:00
404,SKR,2013-11-21 16:40:00,2013-11-21 22:00:00,1,18:40:00,42,-1 days +18:40:00
405,SKR,2013-11-22 03:00:00,2013-11-22 06:00:00,1,21:00:00,45,-1 days +21:00:00
406,DJS,2013-11-22 04:00:00,2013-11-22 10:00:00,1,18:00:00,42,-1 days +18:00:00
407,SKR,2013-11-24 02:00:00,2013-11-24 05:00:00,1,21:00:00,45,-1 days +21:00:00
408,DJS,2013-11-25 10:00:00,2013-11-25 14:00:00,1,20:00:00,44,-1 days +20:00:00
409,SKR,2013-11-27 15:00:00,2013-11-27 18:00:00,1,21:00:00,45,-1 days +21:00:00
410,SKR,2013-11-28 06:50:00,2013-11-28 12:00:00,1,18:50:00,42,-1 days +18:50:00
411,SKR,2013-11-28 16:00:00,2013-11-28 20:00:00,1,20:00:00,44,-1 days +20:00:00
412,DJS,2013-11-29 04:00:00,2013-11-29 08:00:00,1,20:00:00,44,-1 days +20:00:00
413,SKR,2013-12-01 03:00:00,2013-12-01 08:00:00,1,19:00:00,43,-1 days +19:00:00
414,DJS,2013-12-02 20:00:00,2013-12-03 05:00:00,1,15:00:00,39,-1 days +15:00:00
415,SKR,2013-12-03 09:30:00,2013-12-03 13:00:00,1,20:30:00,44,-1 days +20:30:00
416,SKR,2013-12-05 06:20:00,2013-12-05 10:00:00,1,20:20:00,44,-1 days +20:20:00
417,SKR,2013-12-05 17:00:00,2013-12-05 22:00:00,1,19:00:00,43,-1 days +19:00:00
418,DJS,2013-12-06 01:50:00,2013-12-06 07:00:00,1,18:50:00,42,-1 days +18:50:00
419,SKR,2013-12-11 06:00:00,2013-12-11 12:00:00,1,18:00:00,42,-1 days +18:00:00
420,SKR,2013-12-12 17:50:00,2013-12-12 23:00:00,1,18:50:00,42,-1 days +18:50:00
421,DJS,2013-12-13 21:30:00,2013-12-14 02:00:00,1,19:30:00,43,-1 days +19:30:00
422,SKR,2013-12-15 09:40:00,2013-12-15 12:00:00,1,21:40:00,45,-1 days +21:40:00
423,DJS,2013-12-16 15:00:00,2013-12-17 04:00:00,1,11:00:00,35,-1 days +11:00:00
424,SKR,2013-12-17 10:40:00,2013-12-17 14:00:00,1,20:40:00,44,-1 days +20:40:00
425,SKR,2013-12-19 06:00:00,2013-12-19 10:00:00,1,20:00:00,44,-1 days +20:00:00
426,DJS,2013-12-20 05:10:00,2013-12-20 11:00:00,1,18:10:00,42,-1 days +18:10:00
427,SKR,2013-12-22 04:00:00,2013-12-22 07:00:00,1,21:00:00,45,-1 days +21:00:00
428,SKR,2013-12-23 10:45:00,2013-12-23 15:00:00,1,19:45:00,43,-1 days +19:45:00
429,DJS,2013-12-24 00:05:00,2013-12-24 05:00:00,1,19:05:00,43,-1 days +19:05:00
430,SKR,2013-12-25 10:00:00,2013-12-25 14:00:00,1,20:00:00,44,-1 days +20:00:00
431,SKR,2013-12-26 17:00:00,2013-12-26 22:00:00,1,19:00:00,43,-1 days +19:00:00
432,DJS,2013-12-27 03:30:00,2013-12-27 10:00:00,1,17:30:00,41,-1 days +17:30:00
433,SKR,2013-12-28 00:42:00,2013-12-28 03:00:00,1,21:42:00,45,-1 days +21:42:00
434,SKR,2013-12-28 06:50:00,2013-12-28 09:00:00,1,21:50:00,45,-1 days +21:50:00
435,DJS,2013-12-29 10:00:00,2013-12-30 00:00:00,1,10:00:00,34,-1 days +10:00:00
436,SKR,2014-01-04 13:48:00,2014-01-04 16:00:00,1,21:48:00,45,-1 days +21:48:00
437,DJS,2014-01-06 08:00:00,2014-01-06 10:00:00,1,22:00:00,46,-1 days +22:00:00
438,SKR,2014-01-07 12:00:00,2014-01-07 16:00:00,1,20:00:00,44,-1 days +20:00:00
439,SKR,2014-01-09 20:00:00,2014-01-10 01:00:00,1,19:00:00,43,-1 days +19:00:00
440,SKR,2014-01-09 20:00:00,2014-01-09 23:00:00,1,21:00:00,45,-1 days +21:00:00
441,DJS,2014-01-10 09:20:00,2014-01-10 14:00:00,1,19:20:00,43,-1 days +19:20:00
442,SKR,2014-01-10 13:00:00,2014-01-10 15:00:00,1,22:00:00,46,-1 days +22:00:00
443,DJS,2014-01-13 03:00:00,2014-01-13 07:00:00,1,20:00:00,44,-1 days +20:00:00
444,SKR,2014-01-14 16:00:00,2014-01-14 18:00:00,1,22:00:00,46,-1 days +22:00:00
445,SKR,2014-01-16 06:00:00,2014-01-16 09:00:00,1,21:00:00,45,-1 days +21:00:00
446,SKR,2014-01-17 03:40:00,2014-01-17 09:00:00,1,18:40:00,42,-1 days +18:40:00
447,DJS,2014-01-17 09:30:00,2014-01-17 16:00:00,1,17:30:00,41,-1 days +17:30:00
448,SKR,2014-01-17 18:00:00,2014-01-17 20:00:00,1,22:00:00,46,-1 days +22:00:00
449,SKR,2014-01-19 01:30:00,2014-01-19 06:00:00,1,19:30:00,43,-1 days +19:30:00
450,DJS,2014-01-20 01:00:00,2014-01-20 20:00:00,1,05:00:00,29,-1 days +05:00:00
451,SKR,2014-01-21 18:45:00,2014-01-21 22:00:00,1,20:45:00,44,-1 days +20:45:00
452,SKR,2014-01-23 06:00:00,2014-01-23 09:00:00,1,21:00:00,45,-1 days +21:00:00
453,SKR,2014-01-23 16:40:00,2014-01-23 20:00:00,1,20:40:00,44,-1 days +20:40:00
454,SKR,2014-01-24 04:00:00,2014-01-24 08:00:00,1,20:00:00,44,-1 days +20:00:00
455,DJS,2014-01-24 04:15:00,2014-01-24 11:00:00,1,17:15:00,41,-1 days +17:15:00
456,SKR,2014-01-25 12:20:00,2014-01-25 15:00:00,1,21:20:00,45,-1 days +21:20:00
457,DJS,2014-01-26 23:00:00,2014-01-27 16:00:00,1,07:00:00,31,-1 days +07:00:00
458,SKR,2014-01-28 16:10:00,2014-01-28 19:00:00,1,21:10:00,45,-1 days +21:10:00
459,SKR,2014-01-30 10:00:00,2014-01-30 13:00:00,1,21:00:00,45,-1 days +21:00:00
460,SKR,2014-01-30 18:00:00,2014-01-30 21:00:00,1,21:00:00,45,-1 days +21:00:00
461,DJS,2014-01-31 03:00:00,2014-01-31 06:00:00,1,21:00:00,45,-1 days +21:00:00
462,SKR,2014-02-01 14:25:00,2014-02-01 16:00:00,1,22:25:00,46,-1 days +22:25:00
463,CKL,2014-02-02 11:00:00,2014-02-02 18:00:00,1,17:00:00,41,-1 days +17:00:00
464,HAS,2014-02-02 11:00:00,2014-02-02 18:00:00,1,17:00:00,41,-1 days +17:00:00
465,DJS,2014-02-04 15:10:00,2014-02-04 20:00:00,1,19:10:00,43,-1 days +19:10:00
466,SKR,2014-02-04 16:20:00,2014-02-04 19:00:00,1,21:20:00,45,-1 days +21:20:00
467,HAS,2014-02-04 21:20:00,2014-02-05 10:00:00,1,11:20:00,35,-1 days +11:20:00
468,DJS,2014-02-04 21:20:00,2014-02-05 03:00:00,1,18:20:00,42,-1 days +18:20:00
469,DJS,2014-02-06 02:30:00,2014-02-06 06:00:00,1,20:30:00,44,-1 days +20:30:00
470,SKR,2014-02-06 06:00:00,2014-02-06 09:00:00,1,21:00:00,45,-1 days +21:00:00
471,SKR,2014-02-06 16:00:00,2014-02-06 19:00:00,1,21:00:00,45,-1 days +21:00:00
472,SKR,2014-02-07 02:30:00,2014-02-07 05:00:00,1,21:30:00,45,-1 days +21:30:00
473,DJS,2014-02-07 21:00:00,2014-02-08 04:00:00,1,17:00:00,41,-1 days +17:00:00
474,DJS,2014-02-10 21:10:00,2014-02-11 09:00:00,1,12:10:00,36,-1 days +12:10:00
475,SKR,2014-02-13 13:00:00,2014-02-13 16:00:00,1,21:00:00,45,-1 days +21:00:00
476,DJS,2014-02-14 04:00:00,2014-02-14 09:00:00,1,19:00:00,43,-1 days +19:00:00
477,SKR,2014-02-14 17:00:00,2014-02-15 08:00:00,1,09:00:00,33,-1 days +09:00:00
478,SKR,2014-02-17 07:00:00,2014-02-17 12:00:00,1,19:00:00,43,-1 days +19:00:00
479,DJS,2014-02-18 01:00:00,2014-02-18 15:00:00,1,10:00:00,34,-1 days +10:00:00
480,SKR,2014-02-20 03:00:00,2014-02-20 05:00:00,1,22:00:00,46,-1 days +22:00:00
481,SKR,2014-02-20 04:50:00,2014-02-20 06:30:00,1,22:20:00,46,-1 days +22:20:00
482,DJS,2014-02-21 20:10:00,2014-02-22 01:00:00,1,19:10:00,43,-1 days +19:10:00
483,SKR,2014-02-23 01:30:00,2014-02-23 05:00:00,1,20:30:00,44,-1 days +20:30:00
484,DJS,2014-02-23 19:00:00,2014-02-24 10:00:00,1,09:00:00,33,-1 days +09:00:00
485,SKR,2014-02-24 02:10:00,2014-02-24 05:00:00,1,21:10:00,45,-1 days +21:10:00
486,SKR,2014-02-25 20:00:00,2014-02-25 23:00:00,1,21:00:00,45,-1 days +21:00:00
487,SKR,2014-02-27 17:00:00,2014-02-27 22:00:00,1,19:00:00,43,-1 days +19:00:00
488,DJS,2014-02-28 04:20:00,2014-02-28 10:00:00,1,18:20:00,42,-1 days +18:20:00
489,SKR,2014-02-28 20:00:00,2014-02-28 23:00:00,1,21:00:00,45,-1 days +21:00:00
490,DJS,2014-03-02 03:00:00,2014-03-02 08:00:00,1,19:00:00,43,-1 days +19:00:00
491,SKR,2014-03-02 10:00:00,2014-03-02 13:00:00,1,21:00:00,45,-1 days +21:00:00
492,SKR,2014-03-04 19:00:00,2014-03-04 22:00:00,1,21:00:00,45,-1 days +21:00:00
493,SKR,2014-03-06 18:30:00,2014-03-06 22:00:00,1,20:30:00,44,-1 days +20:30:00
494,DJS,2014-03-07 01:30:00,2014-03-07 06:00:00,1,19:30:00,43,-1 days +19:30:00
495,SKR,2014-03-07 15:45:00,2014-03-07 19:00:00,1,20:45:00,44,-1 days +20:45:00
496,SKR,2014-03-09 18:00:00,2014-03-09 19:00:00,1,23:00:00,47,-1 days +23:00:00
497,DJS,2014-03-10 20:00:00,2014-03-11 00:00:00,1,20:00:00,44,-1 days +20:00:00
498,SKR,2014-03-11 09:00:00,2014-03-11 12:00:00,1,21:00:00,45,-1 days +21:00:00
499,SKR,2014-03-13 19:00:00,2014-03-14 03:00:00,1,16:00:00,40,-1 days +16:00:00
500,DJS,2014-03-14 20:30:00,2014-03-15 02:00:00,1,18:30:00,42,-1 days +18:30:00
501,SKR,2014-03-14 20:40:00,2014-03-14 23:00:00,1,21:40:00,45,-1 days +21:40:00
502,SKR,2014-03-14 23:15:00,2014-03-15 03:00:00,1,20:15:00,44,-1 days +20:15:00
503,DJS,2014-03-16 20:00:00,2014-03-17 03:00:00,1,17:00:00,41,-1 days +17:00:00
504,SKR,2014-03-17 12:00:00,2014-03-17 17:00:00,1,19:00:00,43,-1 days +19:00:00
505,SKR,2014-03-18 08:20:00,2014-03-18 11:00:00,1,21:20:00,45,-1 days +21:20:00
506,SKR,2014-03-20 14:40:00,2014-03-20 19:00:00,1,19:40:00,43,-1 days +19:40:00
507,DJS,2014-03-21 05:00:00,2014-03-21 12:00:00,1,17:00:00,41,-1 days +17:00:00
508,SKR,2014-03-21 07:15:00,2014-03-21 09:00:00,1,22:15:00,46,-1 days +22:15:00
509,SKR,2014-03-22 18:40:00,2014-03-22 23:00:00,1,19:40:00,43,-1 days +19:40:00
510,DJS,2014-03-23 03:00:00,2014-03-23 05:00:00,1,22:00:00,46,-1 days +22:00:00
511,SKR,2014-03-25 12:00:00,2014-03-25 22:00:00,1,14:00:00,38,-1 days +14:00:00
512,SKR,2014-03-25 19:10:00,2014-03-25 22:00:00,1,21:10:00,45,-1 days +21:10:00
513,SKR,2014-03-26 16:00:00,2014-03-26 18:00:00,1,22:00:00,46,-1 days +22:00:00
514,SKR,2014-03-27 11:00:00,2014-03-27 15:00:00,1,20:00:00,44,-1 days +20:00:00
515,SKR,2014-03-27 17:00:00,2014-03-27 22:00:00,1,19:00:00,43,-1 days +19:00:00
516,DJS,2014-03-28 04:00:00,2014-03-28 16:00:00,1,12:00:00,36,-1 days +12:00:00
517,SKR,2014-03-29 15:00:00,2014-03-29 18:00:00,1,21:00:00,45,-1 days +21:00:00
518,SKR,2014-03-30 09:20:00,2014-03-30 12:00:00,1,21:20:00,45,-1 days +21:20:00
519,DJS,2014-03-31 20:00:00,2014-03-31 23:00:00,1,21:00:00,45,-1 days +21:00:00
520,SKR,2014-04-01 07:00:00,2014-04-01 09:00:00,1,22:00:00,46,-1 days +22:00:00
521,SKR,2014-04-01 17:00:00,2014-04-01 21:00:00,1,20:00:00,44,-1 days +20:00:00
522,SKR,2014-04-02 10:00:00,2014-04-02 12:00:00,1,22:00:00,46,-1 days +22:00:00
